time,date,temp_c,is_day,wind_mph,wind_degree,wind_dir,pressure_mb,precip_mm,snow_cm,humidity,cloud,feelslike_c,windchill_c,heatindex_c,dewpoint_c,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_miles,gust_mph,uv
2024-10-31 11:00:00,2024-10-31,15.2,1,10.1,236,WSW,1024.0,0.0,0.0,94,86,14.7,14.7,15.2,12.5,0,0,0,0,6.0,12.7,4.0
2024-10-31 12:00:00,2024-10-31,16.9,1,9.8,242,WSW,1023.0,0.0,0.0,79,48,16.6,16.6,16.9,13.0,0,0,0,0,6.0,12.4,4.0
2024-10-31 00:00:00,2024-10-31,16.2,0,5.8,227,SW,1024.0,0.0,0.0,79,37,16.2,16.2,16.2,12.7,0,0,0,0,6.0,11.6,0.0
2024-10-31 01:00:00,2024-10-31,15.8,0,6.3,224,SW,1024.0,0.0,0.0,81,42,15.8,15.8,15.8,12.8,0,0,0,0,6.0,12.2,0.0
2024-10-31 02:00:00,2024-10-31,15.4,0,6.0,230,SW,1024.0,0.0,0.0,84,46,15.4,15.4,15.4,12.8,0,0,0,0,6.0,11.7,0.0
2024-10-31 03:00:00,2024-10-31,15.1,0,5.4,242,WSW,1023.0,0.0,0.0,87,23,15.0,15.0,15.1,12.9,0,0,0,0,6.0,10.2,0.0
2024-10-31 07:00:00,2024-10-31,13.4,0,6.9,225,SW,1024.0,0.0,0.0,97,75,12.8,12.8,13.4,12.8,0,0,0,0,6.0,12.2,0.0
2024-10-31 05:00:00,2024-10-31,14.3,0,6.0,230,SW,1023.0,0.0,0.0,90,0,14.0,14.0,14.3,13.0,0,0,0,0,6.0,11.1,0.0
2024-10-31 06:00:00,2024-10-31,13.8,0,6.3,226,SW,1024.0,0.0,0.0,95,50,13.4,13.4,13.8,12.9,0,0,0,0,6.0,11.4,0.0
2024-10-31 08:00:00,2024-10-31,13.3,1,7.2,231,SW,1024.0,0.0,0.0,99,100,12.7,12.7,13.3,12.8,0,0,0,0,6.0,11.9,3.0
2024-10-31 09:00:00,2024-10-31,13.3,1,8.1,232,SW,1024.0,0.0,0.0,96,93,12.7,12.7,13.3,12.6,0,0,0,0,6.0,11.6,3.0
2024-10-31 04:00:00,2024-10-31,14.9,0,5.4,233,SW,1023.0,0.0,0.0,89,12,14.7,14.7,14.9,13.0,0,0,0,0,6.0,10.1,0.0
2024-11-01 22:00:00,2024-11-01,12.3,0,13.9,326,NNW,1021.0,0.0,0.0,61,53,10.1,10.1,12.3,4.8,0,0,0,0,6.0,18.2,0.0
2024-11-01 21:00:00,2024-11-01,13.0,0,13.9,322,NW,1020.0,0.0,0.0,58,19,11.0,11.0,13.0,4.8,0,0,0,0,6.0,18.3,0.0
2024-11-01 20:00:00,2024-11-01,13.9,0,14.8,320,NW,1020.0,0.0,0.0,52,16,12.2,12.2,13.9,4.1,0,0,0,0,6.0,18.7,0.0
2024-11-01 19:00:00,2024-11-01,14.9,0,14.5,324,NW,1019.0,0.0,0.0,51,16,13.5,13.5,14.9,4.8,0,0,0,0,6.0,18.1,0.0
2024-11-01 18:00:00,2024-11-01,16.0,0,14.3,326,NNW,1018.0,0.0,0.0,51,100,15.2,15.2,16.0,6.2,0,0,0,0,6.0,18.2,0.0
2024-11-01 17:00:00,2024-11-01,17.1,1,13.0,321,NW,1017.0,0.0,0.0,53,73,17.1,17.1,17.1,7.5,0,45,0,0,6.0,16.6,4.0
2024-11-01 16:00:00,2024-11-01,18.0,1,13.6,323,NW,1016.0,0.0,0.0,55,97,18.0,18.0,18.0,9.6,0,45,0,0,6.0,16.9,4.0
2024-11-01 15:00:00,2024-11-01,18.8,1,8.3,280,W,1016.0,0.0,0.0,55,54,18.8,18.8,18.8,10.2,0,45,0,0,6.0,11.2,5.0
2024-11-01 14:00:00,2024-11-01,18.8,1,8.9,276,W,1016.0,0.0,0.0,59,49,18.8,18.8,18.8,11.0,0,45,0,0,6.0,10.9,5.0
2024-11-01 13:00:00,2024-11-01,18.2,1,7.8,283,WNW,1016.0,0.0,0.0,68,39,18.2,18.2,18.2,11.8,0,45,0,0,6.0,10.1,5.0
2024-11-01 10:00:00,2024-11-01,17.0,1,9.4,290,WNW,1017.0,1.0,0.0,87,100,17.0,17.0,17.0,14.6,1,100,0,0,5.0,13.3,4.0
2024-11-01 23:00:00,2024-11-01,11.9,0,13.9,332,NNW,1021.0,0.0,0.0,61,92,9.6,9.6,11.9,4.4,0,0,0,0,6.0,18.3,0.0
2024-11-01 09:00:00,2024-11-01,17.3,1,8.7,249,WSW,1016.0,1.32,0.0,81,100,17.3,17.3,17.3,13.9,1,100,0,0,5.0,12.4,4.0
2024-11-01 08:00:00,2024-11-01,17.8,1,8.7,256,WSW,1015.0,0.35,0.0,70,94,17.8,17.8,17.8,12.7,1,100,0,0,1.0,13.2,4.0
2024-11-01 06:00:00,2024-11-01,18.7,0,10.3,244,WSW,1015.0,0.0,0.0,68,35,18.7,18.7,18.7,12.6,0,0,0,0,6.0,16.2,0.0
2024-11-01 05:00:00,2024-11-01,19.0,0,10.7,238,WSW,1015.0,0.0,0.0,66,32,19.0,19.0,19.0,12.6,0,0,0,0,6.0,17.0,0.0
2024-11-01 04:00:00,2024-11-01,19.4,0,11.0,233,SW,1015.0,0.0,0.0,64,46,19.4,19.4,19.4,12.5,0,0,0,0,6.0,17.6,0.0
2024-11-01 03:00:00,2024-11-01,19.6,0,11.0,228,SW,1015.0,0.0,0.0,63,16,19.6,19.6,19.7,12.5,0,0,0,0,6.0,17.9,0.0
2024-11-01 02:00:00,2024-11-01,19.9,0,11.9,232,SW,1015.0,0.0,0.0,62,10,19.9,19.9,20.0,12.5,0,0,0,0,6.0,19.4,0.0
2024-11-01 01:00:00,2024-11-01,20.2,0,11.9,232,SW,1016.0,0.0,0.0,59,9,20.2,20.2,20.3,12.3,0,0,0,0,6.0,19.6,0.0
2024-11-01 00:00:00,2024-11-01,20.3,0,11.2,228,SW,1016.0,0.0,0.0,57,9,20.3,20.3,20.6,11.9,0,0,0,0,6.0,18.9,0.0
2024-11-01 12:00:00,2024-11-01,17.2,1,5.4,296,WNW,1016.0,0.01,0.0,78,71,17.2,17.2,17.2,12.5,0,45,0,0,6.0,7.3,4.0
2024-11-01 07:00:00,2024-11-01,18.4,0,9.2,246,WSW,1015.0,0.0,0.0,69,76,18.4,18.4,18.4,12.5,0,0,0,0,6.0,14.4,0.0
2024-11-01 11:00:00,2024-11-01,16.7,1,6.7,307,NW,1017.0,0.46,0.0,78,100,16.7,16.7,16.7,12.9,1,100,0,0,1.0,9.3,4.0
2024-11-02 16:00:00,2024-11-02,14.3,1,3.8,56,ENE,1029.0,0.0,0.0,32,8,14.4,14.4,14.3,-2.1,0,0,0,0,6.0,4.7,4.0
2024-11-02 23:00:00,2024-11-02,12.4,0,3.8,134,SE,1031.0,0.0,0.0,46,100,12.3,12.3,12.4,1.2,0,0,0,0,6.0,5.5,0.0
2024-11-02 22:00:00,2024-11-02,12.7,0,3.6,124,SE,1030.0,0.0,0.0,44,97,12.6,12.6,12.7,0.6,0,0,0,0,6.0,5.1,0.0
2024-11-02 21:00:00,2024-11-02,13.1,0,3.6,113,ESE,1030.0,0.0,0.0,41,94,13.0,13.0,13.1,0.0,0,0,0,0,6.0,4.9,0.0
2024-11-02 20:00:00,2024-11-02,13.4,0,3.4,103,ESE,1030.0,0.0,0.0,38,91,13.5,13.5,13.4,-0.6,0,0,0,0,6.0,4.6,0.0
2024-11-02 19:00:00,2024-11-02,13.7,0,3.4,91,E,1030.0,0.0,0.0,36,65,13.9,13.9,13.7,-1.0,0,0,0,0,6.0,4.5,0.0
2024-11-02 18:00:00,2024-11-02,14.0,0,3.1,79,E,1029.0,0.0,0.0,34,38,14.2,14.2,14.0,-1.5,0,0,0,0,6.0,4.3,0.0
2024-11-02 17:00:00,2024-11-02,14.3,1,3.1,67,ENE,1029.0,0.0,0.0,32,12,14.4,14.4,14.3,-2.0,0,0,0,0,6.0,4.0,4.0
2024-11-02 15:00:00,2024-11-02,14.1,1,4.5,46,NE,1029.0,0.0,0.0,32,4,13.9,13.9,14.1,-2.2,0,0,0,0,6.0,5.4,4.0
2024-11-02 14:00:00,2024-11-02,13.8,1,5.1,35,NE,1029.0,0.0,0.0,32,0,13.3,13.3,13.8,-2.3,0,0,0,0,6.0,5.9,4.0
2024-11-02 12:00:00,2024-11-02,12.3,1,8.1,32,NNE,1029.0,0.0,0.0,36,3,11.0,11.0,12.3,-2.6,0,0,0,0,6.0,9.2,4.0
2024-11-02 11:00:00,2024-11-02,11.4,1,9.4,31,NNE,1029.0,0.0,0.0,37,4,9.6,9.6,11.4,-2.8,0,0,0,0,6.0,10.8,4.0
2024-11-02 13:00:00,2024-11-02,13.2,1,6.5,34,NE,1029.0,0.0,0.0,34,1,12.4,12.4,13.2,-2.4,0,0,0,0,6.0,7.6,4.0
2024-11-02 09:00:00,2024-11-02,10.0,1,11.4,20,NNE,1028.0,0.0,0.0,38,39,7.6,7.6,10.0,-3.8,0,0,0,0,6.0,14.3,3.0
2024-11-02 08:00:00,2024-11-02,9.5,1,12.5,14,NNE,1028.0,0.0,0.0,38,56,6.9,6.9,9.6,-4.4,0,0,0,0,6.0,16.2,3.0
2024-11-02 07:00:00,2024-11-02,9.4,0,13.0,12,NNE,1027.0,0.0,0.0,40,55,6.5,6.5,9.4,-3.4,0,0,0,0,6.0,16.8,0.0
2024-11-02 06:00:00,2024-11-02,9.7,0,13.6,10,N,1026.0,0.0,0.0,42,55,6.9,6.9,9.7,-2.5,0,0,0,0,6.0,17.4,0.0
2024-11-02 05:00:00,2024-11-02,10.1,0,14.1,7,N,1025.0,0.0,0.0,44,54,7.3,7.3,10.1,-1.5,0,0,0,0,6.0,18.0,0.0
2024-11-02 04:00:00,2024-11-02,10.5,0,13.6,122,ESE,1024.0,0.0,0.0,50,55,7.8,7.8,10.5,0.4,0,0,0,0,6.0,17.7,0.0
2024-11-02 03:00:00,2024-11-02,10.8,0,13.4,237,WSW,1023.0,0.0,0.0,56,55,8.3,8.3,10.8,2.4,0,0,0,0,6.0,17.4,0.0
2024-11-02 02:00:00,2024-11-02,11.2,0,13.0,352,N,1023.0,0.0,0.0,62,56,8.8,8.8,11.2,4.3,0,0,0,0,6.0,17.1,0.0
2024-11-02 01:00:00,2024-11-02,11.4,0,13.0,339,NNW,1022.0,0.0,0.0,62,65,9.1,9.1,11.4,4.2,0,0,0,0,6.0,17.1,0.0
2024-11-02 00:00:00,2024-11-02,11.6,0,13.9,329,NNW,1021.0,0.0,0.0,61,56,9.3,9.3,11.6,4.4,0,0,0,0,6.0,17.9,0.0
2024-11-02 10:00:00,2024-11-02,10.6,1,10.5,25,NNE,1029.0,0.0,0.0,38,21,8.5,8.5,10.6,-3.3,0,0,0,0,6.0,12.5,4.0
2024-11-03 18:00:00,2024-11-03,11.0,0,1.6,109,ESE,1031.0,0.0,0.0,31,1,10.1,10.1,11.0,-5.4,0,0,0,0,6.0,2.1,0.0
2024-11-03 14:00:00,2024-11-03,11.3,1,2.7,323,NW,1031.0,0.0,0.0,31,0,10.1,10.1,11.3,-4.8,0,0,0,0,6.0,3.1,4.0
2024-11-03 15:00:00,2024-11-03,12.1,1,2.0,316,NW,1030.0,0.0,0.0,30,0,11.1,11.1,12.1,-4.8,0,0,0,0,6.0,2.3,4.0
2024-11-03 17:00:00,2024-11-03,11.9,1,0.4,28,NNE,1030.0,0.0,0.0,28,1,11.1,11.1,11.9,-4.8,0,0,0,0,6.0,0.6,4.0
2024-11-03 19:00:00,2024-11-03,10.0,0,1.6,120,ESE,1031.0,0.0,0.0,33,2,9.1,9.1,10.0,-5.6,0,0,0,0,6.0,2.2,0.0
2024-11-03 16:00:00,2024-11-03,12.6,1,1.1,312,NW,1030.0,0.0,0.0,29,0,11.8,11.8,12.6,-4.8,0,0,0,0,6.0,1.3,4.0
2024-11-03 21:00:00,2024-11-03,8.5,0,2.9,76,ENE,1032.0,0.0,0.0,37,1,7.2,7.2,8.5,-5.4,0,0,0,0,6.0,4.3,0.0
2024-11-03 22:00:00,2024-11-03,8.1,0,3.6,70,ENE,1032.0,0.0,0.0,39,1,6.1,6.1,8.1,-5.2,0,0,0,0,6.0,5.4,0.0
2024-11-03 23:00:00,2024-11-03,7.4,0,4.3,49,NE,1029.0,0.0,0.0,54,0,5.6,5.6,7.4,-1.0,0,0,0,0,6.0,6.4,0.0
2024-11-03 12:00:00,2024-11-03,8.8,1,5.6,15,NNE,1031.0,0.0,0.0,38,0,6.8,6.8,8.8,-4.6,0,0,0,0,6.0,6.4,3.0
2024-11-03 20:00:00,2024-11-03,9.1,0,2.0,133,SE,1032.0,0.0,0.0,34,2,8.0,8.0,9.1,-5.9,0,0,0,0,6.0,2.9,0.0
2024-11-03 11:00:00,2024-11-03,7.3,1,6.3,15,NNE,1032.0,0.0,0.0,46,0,4.8,4.8,7.3,-4.4,0,0,0,0,6.0,7.2,3.0
2024-11-03 13:00:00,2024-11-03,10.2,1,3.4,346,NNW,1031.0,0.0,0.0,35,0,8.7,8.7,10.2,-4.7,0,0,0,0,6.0,3.9,4.0
2024-11-03 09:00:00,2024-11-03,4.6,1,7.8,19,NNE,1032.0,0.0,0.0,54,0,1.3,1.3,4.6,-4.1,0,0,0,0,6.0,10.0,2.0
2024-11-03 10:00:00,2024-11-03,5.5,1,7.6,15,NNE,1032.0,0.0,0.0,50,0,2.5,2.5,5.5,-4.2,0,0,0,0,6.0,9.2,3.0
2024-11-03 01:00:00,2024-11-03,6.6,0,6.9,355,N,1029.0,0.0,0.0,57,0,3.7,3.7,6.6,-1.6,0,0,0,0,6.0,9.5,0.0
2024-11-03 02:00:00,2024-11-03,5.7,0,5.8,19,NNE,1029.0,0.0,0.0,58,0,2.5,2.5,5.7,-1.8,0,0,0,0,6.0,8.1,0.0
2024-11-03 03:00:00,2024-11-03,5.0,0,7.2,31,NNE,1030.0,0.0,0.0,59,0,1.6,1.6,5.0,-2.6,0,0,0,0,6.0,9.9,0.0
2024-11-03 04:00:00,2024-11-03,4.3,0,7.6,35,NE,1030.0,0.0,0.0,59,0,0.7,0.7,4.3,-3.0,0,0,0,0,6.0,10.4,0.0
2024-11-03 00:00:00,2024-11-03,7.3,0,8.7,344,NNW,1029.0,0.0,0.0,56,0,4.5,4.5,7.3,-1.4,0,0,0,0,6.0,11.9,0.0
2024-11-03 06:00:00,2024-11-03,3.3,0,8.1,23,NNE,1031.0,0.0,0.0,61,0,-0.5,-0.5,3.3,-3.7,0,0,0,0,6.0,11.0,0.0
2024-11-03 07:00:00,2024-11-03,2.9,0,8.1,18,NNE,1031.0,0.0,0.0,62,0,-0.9,-0.9,2.9,-3.8,0,0,0,0,6.0,11.0,0.0
2024-11-03 08:00:00,2024-11-03,3.7,1,7.8,17,NNE,1032.0,0.0,0.0,62,0,0.1,0.1,3.7,-3.9,0,0,0,0,6.0,10.6,2.0
2024-11-03 05:00:00,2024-11-03,3.7,0,8.5,27,NNE,1031.0,0.0,0.0,59,0,0.0,0.0,3.7,-3.5,0,0,0,0,6.0,11.6,0.0
2024-11-04 22:00:00,2024-11-04,10.3,0,9.6,181,S,1030.0,0.0,0.0,82,87,9.0,9.0,10.3,9.4,0,0,0,0,6.0,14.9,0.0
2024-11-04 13:00:00,2024-11-04,12.0,1,10.7,157,SSE,1033.0,0.0,0.0,66,97,10.5,10.5,12.0,6.0,0,0,0,0,6.0,12.3,3.0
2024-11-04 21:00:00,2024-11-04,12.4,0,10.1,175,S,1030.0,0.0,0.0,80,92,11.1,11.1,12.4,9.0,0,0,0,0,6.0,15.4,0.0
2024-11-04 20:00:00,2024-11-04,12.4,0,10.5,168,SSE,1031.0,0.0,0.0,76,100,11.1,11.1,12.4,8.4,0,0,0,0,6.0,15.3,0.0
2024-11-04 19:00:00,2024-11-04,12.5,0,10.7,158,SSE,1031.0,0.0,0.0,75,95,11.1,11.1,12.5,8.2,0,0,0,0,6.0,15.1,0.0
2024-11-04 18:00:00,2024-11-04,12.4,0,10.3,142,SE,1031.0,0.0,0.0,74,90,11.0,11.0,12.4,8.0,0,0,0,0,6.0,14.1,0.0
2024-11-04 17:00:00,2024-11-04,12.4,0,11.0,150,SSE,1031.0,0.0,0.0,73,80,11.0,11.0,12.4,7.7,0,0,0,0,6.0,14.1,0.0
2024-11-04 16:00:00,2024-11-04,12.3,1,11.2,154,SSE,1031.0,0.0,0.0,71,85,10.9,10.9,12.3,7.3,0,0,0,0,6.0,13.4,3.0
2024-11-04 15:00:00,2024-11-04,12.3,1,11.0,159,SSE,1032.0,0.0,0.0,70,90,10.8,10.8,12.3,7.0,0,0,0,0,6.0,12.6,3.0
2024-11-04 23:00:00,2024-11-04,11.3,0,8.7,187,S,1033.0,0.0,0.0,46,8,10.1,10.1,11.3,-2.8,0,0,0,0,6.0,13.6,0.0
2024-11-04 14:00:00,2024-11-04,12.2,1,10.5,159,SSE,1032.0,0.0,0.0,67,100,10.7,10.7,12.2,6.4,0,0,0,0,6.0,12.1,3.0
2024-11-04 12:00:00,2024-11-04,11.7,1,10.5,152,SSE,1033.0,0.0,0.0,64,95,10.4,10.4,11.7,5.6,0,0,0,0,6.0,12.1,3.0
2024-11-04 07:00:00,2024-11-04,6.1,1,3.4,59,ENE,1033.0,0.0,0.0,64,58,5.9,5.9,6.1,-0.1,0,0,0,0,6.0,5.4,2.0
2024-11-04 10:00:00,2024-11-04,10.4,1,6.5,131,SE,1034.0,0.0,0.0,63,86,9.5,9.5,10.4,3.7,0,0,0,0,6.0,8.7,3.0
2024-11-04 09:00:00,2024-11-04,9.0,1,3.8,91,E,1034.0,0.0,0.0,64,83,8.4,8.4,9.0,2.6,0,0,0,0,6.0,5.5,2.0
2024-11-04 08:00:00,2024-11-04,7.6,1,3.4,64,ENE,1034.0,0.0,0.0,66,77,7.2,7.2,7.6,0.3,0,0,0,0,6.0,5.4,2.0
2024-11-04 06:00:00,2024-11-04,6.1,0,3.1,54,NE,1033.0,0.0,0.0,63,40,5.6,5.6,6.1,-0.5,0,0,0,0,6.0,5.1,0.0
2024-11-04 05:00:00,2024-11-04,6.0,0,3.1,56,ENE,1033.0,0.0,0.0,60,4,5.3,5.3,6.0,-1.3,0,0,0,0,6.0,5.0,0.0
2024-11-04 04:00:00,2024-11-04,6.1,0,3.1,50,NE,1033.0,0.0,0.0,58,3,5.0,5.0,6.1,-1.6,0,0,0,0,6.0,4.9,0.0
2024-11-04 03:00:00,2024-11-04,6.4,0,3.6,43,NE,1033.0,0.0,0.0,56,2,5.2,5.2,6.4,-1.9,0,0,0,0,6.0,5.6,0.0
2024-11-04 02:00:00,2024-11-04,6.7,0,3.6,34,NE,1033.0,0.0,0.0,52,0,5.5,5.5,6.7,-2.4,0,0,0,0,6.0,5.5,0.0
2024-11-04 01:00:00,2024-11-04,7.2,0,4.3,35,NE,1033.0,0.0,0.0,51,2,6.0,6.0,7.2,-2.5,0,0,0,0,6.0,6.5,0.0
2024-11-04 00:00:00,2024-11-04,7.9,0,4.5,33,NNE,1033.0,0.0,0.0,49,4,6.6,6.6,7.9,-2.6,0,0,0,0,6.0,6.7,0.0
2024-11-04 11:00:00,2024-11-04,11.2,1,9.2,151,SSE,1034.0,0.0,0.0,62,90,10.1,10.1,11.2,4.8,0,0,0,0,6.0,11.3,3.0
2024-11-05 15:00:00,2024-11-05,18.8,1,12.3,234,SW,1022.0,0.0,0.0,69,28,18.8,18.8,18.8,13.1,0,0,0,0,6.0,16.5,5.0
2024-11-05 18:00:00,2024-11-05,18.4,0,6.7,207,SSW,1021.0,0.0,0.0,72,30,18.4,18.4,18.4,13.4,0,0,0,0,6.0,12.5,0.0
2024-11-05 16:00:00,2024-11-05,19.0,1,9.8,227,SW,1022.0,0.0,0.0,69,29,19.0,19.0,19.0,13.1,0,0,0,0,6.0,14.1,5.0
2024-11-05 17:00:00,2024-11-05,18.7,0,8.5,223,SW,1021.0,0.0,0.0,69,30,18.7,18.7,18.7,13.2,0,0,0,0,6.0,13.7,0.0
2024-11-05 19:00:00,2024-11-05,18.1,0,6.3,190,S,1021.0,0.0,0.0,74,30,18.1,18.1,18.1,13.5,0,0,0,0,6.0,12.1,0.0
2024-11-05 10:00:00,2024-11-05,16.1,1,8.1,225,SW,1025.0,0.0,0.0,87,67,16.0,16.0,16.1,13.9,0,0,0,0,6.0,11.0,4.0
2024-11-05 21:00:00,2024-11-05,18.3,0,12.1,202,SSW,1021.0,0.0,0.0,78,38,18.3,18.3,18.3,14.4,0,0,0,0,6.0,20.1,0.0
2024-11-05 22:00:00,2024-11-05,15.6,0,11.6,205,SSW,1021.0,0.0,0.0,79,42,14.8,14.8,15.6,14.8,0,0,0,0,6.0,19.3,0.0
2024-11-05 23:00:00,2024-11-05,16.5,0,11.6,209,SSW,1028.0,0.0,0.0,91,100,16.1,16.1,16.5,11.3,0,0,0,0,6.0,19.3,0.0
2024-11-05 14:00:00,2024-11-05,18.6,1,13.0,230,SW,1023.0,0.0,0.0,69,27,18.6,18.6,18.6,13.0,0,0,0,0,6.0,16.8,5.0
2024-11-05 20:00:00,2024-11-05,18.2,0,9.6,192,SSW,1021.0,0.0,0.0,76,30,18.2,18.2,18.2,13.6,0,0,0,0,6.0,17.2,0.0
2024-11-05 13:00:00,2024-11-05,18.3,1,12.1,228,SW,1023.0,0.0,0.0,72,34,18.3,18.3,18.3,13.3,0,0,0,0,6.0,15.3,5.0
2024-11-05 11:00:00,2024-11-05,17.0,1,9.4,225,SW,1025.0,0.0,0.0,84,56,16.9,16.9,17.0,14.1,0,0,0,0,6.0,12.3,5.0
2024-11-05 00:00:00,2024-11-05,13.2,0,6.5,184,S,1027.0,0.0,0.0,93,99,12.0,12.0,13.2,12.0,0,0,0,0,6.0,10.7,0.0
2024-11-05 09:00:00,2024-11-05,15.4,1,5.6,223,SW,1025.0,0.0,0.0,90,78,15.2,15.2,15.4,13.8,0,0,0,0,6.0,8.8,4.0
2024-11-05 08:00:00,2024-11-05,14.6,1,4.3,230,SW,1025.0,0.0,0.0,97,100,14.3,14.3,14.6,13.5,0,0,0,0,1.0,7.6,3.0
2024-11-05 07:00:00,2024-11-05,13.9,1,3.6,232,SW,1025.0,0.0,0.0,97,100,13.5,13.5,13.9,13.4,0,0,0,0,1.0,6.4,3.0
2024-11-05 06:00:00,2024-11-05,13.8,0,3.6,227,SW,1025.0,0.0,0.0,97,100,13.3,13.3,13.8,13.3,0,0,0,0,1.0,6.4,0.0
2024-11-05 05:00:00,2024-11-05,13.7,0,4.5,225,SW,1025.0,0.0,0.0,96,100,13.0,13.0,13.7,13.0,0,0,0,0,6.0,7.9,0.0
2024-11-05 04:00:00,2024-11-05,13.5,0,5.4,211,SSW,1025.0,0.0,0.0,96,100,12.8,12.8,13.5,12.9,0,0,0,0,6.0,9.4,0.0
2024-11-05 03:00:00,2024-11-05,13.4,0,5.4,205,SSW,1025.0,0.0,0.0,96,99,12.6,12.6,13.4,12.8,0,0,0,0,6.0,9.3,0.0
2024-11-05 02:00:00,2024-11-05,13.3,0,5.4,207,SSW,1026.0,0.0,0.0,96,99,12.4,12.4,13.3,12.6,0,0,0,0,6.0,9.1,0.0
2024-11-05 01:00:00,2024-11-05,13.2,0,5.6,202,SSW,1027.0,0.0,0.0,94,99,12.2,12.2,13.2,12.3,0,0,0,0,6.0,9.4,0.0
2024-11-05 12:00:00,2024-11-05,17.7,1,10.5,229,SW,1024.0,0.0,0.0,76,41,17.6,17.6,17.7,13.5,0,0,0,0,6.0,13.3,5.0
2024-11-06 15:00:00,2024-11-06,17.9,1,11.9,246,WSW,1017.0,0.0,0.0,84,90,17.9,17.9,17.9,15.1,0,0,0,0,6.0,16.9,4.0
2024-11-06 16:00:00,2024-11-06,18.0,1,11.9,255,WSW,1017.0,0.0,0.0,83,85,18.0,18.0,18.0,15.1,0,0,0,0,6.0,17.7,4.0
2024-11-06 17:00:00,2024-11-06,18.0,0,11.2,265,W,1017.0,0.0,0.0,82,80,18.0,18.0,18.0,15.0,0,0,0,0,6.0,17.5,0.0
2024-11-06 18:00:00,2024-11-06,17.9,0,11.0,268,W,1017.0,0.0,0.0,84,90,17.9,17.9,17.9,15.1,0,0,0,0,6.0,17.6,0.0
2024-11-06 23:00:00,2024-11-06,17.1,0,5.8,275,W,1021.0,0.0,0.0,90,71,17.1,17.1,17.1,14.6,0,0,0,0,6.0,10.5,0.0
2024-11-06 20:00:00,2024-11-06,17.7,0,9.8,271,W,1017.0,0.0,0.0,85,99,17.7,17.7,17.7,15.2,0,0,0,0,6.0,15.9,0.0
2024-11-06 21:00:00,2024-11-06,17.6,0,8.9,273,W,1017.0,0.0,0.0,86,99,17.6,17.6,17.6,15.3,0,0,0,0,6.0,14.9,0.0
2024-11-06 22:00:00,2024-11-06,16.9,0,7.4,271,W,1018.0,0.0,0.0,87,100,16.9,16.9,16.9,15.4,0,0,0,0,6.0,12.8,0.0
2024-11-06 14:00:00,2024-11-06,17.7,1,14.3,245,WSW,1017.0,0.0,0.0,86,100,17.7,17.7,17.7,15.2,0,0,0,0,6.0,19.1,4.0
2024-11-06 19:00:00,2024-11-06,17.8,0,9.2,260,W,1017.0,0.0,0.0,85,94,17.8,17.8,17.8,15.2,0,0,0,0,6.0,14.9,0.0
2024-11-06 13:00:00,2024-11-06,17.4,1,14.3,232,SW,1018.0,0.0,0.0,86,100,17.4,17.4,17.4,15.1,0,0,0,0,6.0,18.6,4.0
2024-11-06 12:00:00,2024-11-06,17.2,1,14.1,232,SW,1018.0,0.0,0.0,87,100,17.2,17.2,17.2,15.1,0,0,0,0,6.0,18.1,4.0
2024-11-06 03:00:00,2024-11-06,15.5,0,13.2,217,SW,1020.0,0.0,0.0,97,100,15.5,15.5,15.5,15.0,0,0,0,0,6.0,21.8,0.0
2024-11-06 10:00:00,2024-11-06,16.6,1,12.5,224,SW,1019.0,0.0,0.0,90,100,16.6,16.6,16.6,14.9,0,0,0,0,6.0,16.9,4.0
2024-11-06 09:00:00,2024-11-06,16.3,1,11.2,221,SW,1019.0,0.0,0.0,92,100,16.3,16.3,16.3,14.9,0,0,0,0,6.0,16.6,4.0
2024-11-06 08:00:00,2024-11-06,15.9,1,10.5,219,SW,1019.0,0.0,0.0,95,100,15.9,15.9,15.9,14.8,0,0,0,0,6.0,17.0,4.0
2024-11-06 07:00:00,2024-11-06,15.5,1,10.3,221,SW,1019.0,0.0,0.0,96,100,15.5,15.5,15.5,14.8,0,0,0,0,6.0,17.0,4.0
2024-11-06 06:00:00,2024-11-06,15.5,0,10.7,223,SW,1019.0,0.0,0.0,96,100,15.5,15.5,15.5,14.9,0,0,0,0,6.0,17.7,0.0
2024-11-06 05:00:00,2024-11-06,15.5,0,11.4,225,SW,1019.0,0.0,0.0,97,100,15.5,15.5,15.5,15.1,0,0,0,0,6.0,18.8,0.0
2024-11-06 04:00:00,2024-11-06,15.5,0,12.5,223,SW,1019.0,0.0,0.0,97,100,15.5,15.5,15.5,15.0,0,0,0,0,6.0,20.7,0.0
2024-11-06 00:00:00,2024-11-06,16.0,0,11.9,214,SW,1021.0,0.0,0.0,93,86,16.0,16.0,16.0,14.7,0,0,0,0,6.0,19.8,0.0
2024-11-06 02:00:00,2024-11-06,15.6,0,13.4,216,SW,1020.0,0.0,0.0,96,100,15.6,15.6,15.6,14.8,0,0,0,0,6.0,22.1,0.0
2024-11-06 01:00:00,2024-11-06,15.7,0,12.3,214,SW,1021.0,0.0,0.0,95,93,15.7,15.7,15.7,14.8,0,0,0,0,6.0,20.4,0.0
2024-11-06 11:00:00,2024-11-06,17.0,1,13.9,229,SW,1019.0,0.0,0.0,88,100,17.0,17.0,17.0,15.0,0,0,0,0,6.0,18.3,4.0
