time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,snow_cm,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition_text,condition_icon,condition_code,date
1742317200,2025-03-18 13:00,12.3,54.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.1,8.3,342,NNW,1019.0,30.08,0.0,0.0,0.0,34,0,11.7,53.0,11.7,53.0,12.3,54.2,-2.8,26.9,0,0,0,0,10.0,6.0,17.8,28.6,4.0,,,0,2025-03-18
1742320800,2025-03-18 14:00,13.7,56.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.8,6.1,317,NW,1018.0,30.07,0.0,0.0,0.0,31,0,13.8,56.8,13.8,56.8,13.7,56.7,-3.1,26.4,0,0,0,0,10.0,6.0,16.4,26.3,4.0,,,0,2025-03-18
1742324400,2025-03-18 15:00,14.8,58.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.6,5.8,287,WNW,1018.0,30.05,0.0,0.0,0.0,30,0,15.1,59.1,15.1,59.1,14.8,58.7,-2.2,28.0,0,0,0,0,10.0,6.0,13.8,22.3,4.0,,,0,2025-03-18
1742328000,2025-03-18 16:00,15.7,60.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.8,6.1,277,W,1017.0,30.04,0.0,0.0,0.0,30,0,15.7,60.3,15.7,60.3,15.7,60.3,-1.8,28.8,0,0,0,0,10.0,6.0,8.8,14.2,5.0,,,0,2025-03-18
1742331600,2025-03-18 17:00,15.2,59.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,6.8,268,W,1017.0,30.02,0.0,0.0,0.0,29,0,15.2,59.3,15.2,59.3,15.2,59.3,-1.4,29.6,0,0,0,0,10.0,6.0,5.8,9.3,5.0,,,0,2025-03-18
1742335200,2025-03-18 18:00,14.4,58.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.1,5.0,265,W,1017.0,30.04,0.0,0.0,0.0,38,0,14.8,58.6,14.8,58.6,14.4,58.0,0.2,32.4,0,0,0,0,10.0,6.0,4.6,7.4,4.0,,,0,2025-03-18
1742338800,2025-03-18 19:00,13.6,56.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.0,3.2,228,SW,1018.0,30.05,0.0,0.0,0.0,43,0,14.3,57.8,14.3,57.8,13.6,56.4,1.0,33.8,0,0,0,0,10.0,6.0,3.6,5.8,4.0,,,0,2025-03-18
1742342400,2025-03-18 20:00,11.4,52.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.2,3.6,235,SW,1018.0,30.06,0.0,0.0,0.0,47,0,11.8,53.2,11.8,53.2,11.4,52.5,1.4,34.5,0,0,0,0,10.0,6.0,4.3,6.8,0.0,,,0,2025-03-18
1742346000,2025-03-18 21:00,10.7,51.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.8,2.9,264,W,1018.0,30.07,0.0,0.0,0.0,53,0,10.7,51.2,10.7,51.2,10.7,51.2,1.8,35.3,0,0,0,0,10.0,6.0,3.5,5.6,0.0,,,0,2025-03-18
1742349600,2025-03-18 22:00,7.7,45.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",1.8,2.9,310,NW,1019.0,30.08,0.0,0.0,0.0,56,0,7.7,45.9,7.7,45.9,7.7,45.9,2.7,36.8,0,0,0,0,10.0,6.0,3.7,5.9,0.0,,,0,2025-03-18
1742353200,2025-03-18 23:00,8.6,47.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.2,3.6,306,NW,1016.0,30.02,0.0,0.0,0.0,74,9,8.6,47.6,8.6,47.6,8.6,47.4,-0.7,30.7,0,0,0,0,10.0,6.0,4.6,7.5,0.0,,,0,2025-03-18
1742356800,2025-03-19 00:00,8.2,46.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.4,5.4,351,N,1017.0,30.05,0.0,0.0,0.0,76,0,7.6,45.7,7.6,45.7,8.2,46.8,3.2,37.7,0,0,0,0,10.0,6.0,6.8,11.0,0.0,,,0,2025-03-19
1742360400,2025-03-19 01:00,7.3,45.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.6,5.8,29,NNE,1017.0,30.04,0.0,0.0,0.0,79,0,6.5,43.7,6.5,43.7,7.3,45.2,3.4,38.1,0,0,0,0,10.0,6.0,7.2,11.6,0.0,,,0,2025-03-19
1742364000,2025-03-19 02:00,6.5,43.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.5,40,NE,1017.0,30.04,0.0,0.0,0.0,83,0,5.3,41.5,5.3,41.5,6.5,43.6,3.5,38.3,0,0,0,0,10.0,6.0,7.9,12.7,0.0,,,0,2025-03-19
1742367600,2025-03-19 03:00,5.9,42.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,35,NE,1017.0,30.04,0.0,0.0,0.0,89,0,4.7,40.4,4.7,40.4,5.9,42.5,3.4,38.1,0,0,0,0,10.0,6.0,7.4,12.0,0.0,,,0,2025-03-19
1742371200,2025-03-19 04:00,5.5,41.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.5,7.2,71,ENE,1017.0,30.04,0.0,0.0,0.0,91,0,3.9,39.0,3.9,39.0,5.5,41.8,3.1,37.6,0,0,0,0,10.0,6.0,8.5,13.6,0.0,,,0,2025-03-19
1742374800,2025-03-19 05:00,4.8,40.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.5,7.2,93,E,1017.0,30.04,0.0,0.0,0.0,94,0,3.1,37.6,3.1,37.6,4.8,40.6,2.9,37.2,0,0,0,0,10.0,6.0,5.8,9.3,0.0,,,0,2025-03-19
1742378400,2025-03-19 06:00,4.2,39.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.5,7.2,116,ESE,1018.0,30.07,0.0,0.0,0.0,95,21,2.5,36.4,2.5,36.4,4.2,39.6,2.3,36.2,0,0,0,0,10.0,6.0,8.0,12.8,0.0,,,0,2025-03-19
1742382000,2025-03-19 07:00,4.7,40.5,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.3,6.8,130,SE,1019.0,30.08,0.0,0.0,0.0,95,32,3.2,37.7,3.2,37.7,4.7,40.5,3.9,39.1,0,0,0,0,10.0,6.0,7.2,11.6,0.0,,,0,2025-03-19
1742385600,2025-03-19 08:00,5.5,41.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",3.1,5.0,153,SSE,1019.0,30.09,0.0,0.0,0.0,95,43,4.7,40.4,4.7,40.4,5.5,41.9,2.4,36.2,0,0,0,0,10.0,6.0,4.8,7.7,3.0,,,0,2025-03-19
1742389200,2025-03-19 09:00,7.4,45.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.8,6.1,148,SSE,1019.0,30.1,0.0,0.0,0.0,74,22,6.4,43.6,6.4,43.6,7.4,45.3,3.0,37.4,0,0,0,0,10.0,6.0,5.2,8.3,3.0,,,0,2025-03-19
1742392800,2025-03-19 10:00,9.9,49.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.6,9.0,153,SSE,1019.0,30.1,0.0,0.0,0.0,63,12,8.7,47.6,8.7,47.6,9.9,49.8,3.3,38.0,0,0,0,0,10.0,6.0,6.9,11.1,3.0,,,0,2025-03-19
1742396400,2025-03-19 11:00,12.5,54.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.3,10.1,162,SSE,1019.0,30.1,0.0,0.0,0.0,53,2,11.6,52.9,11.6,52.9,12.5,54.5,3.9,39.0,0,0,0,0,10.0,6.0,7.3,11.8,4.0,,,0,2025-03-19
1742400000,2025-03-19 12:00,13.4,56.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.2,11.5,162,SSE,1019.0,30.09,0.0,0.0,0.0,51,6,12.5,54.5,12.5,54.5,13.4,56.1,3.9,39.0,0,0,0,0,10.0,6.0,8.2,13.2,4.0,,,0,2025-03-19
1742403600,2025-03-19 13:00,14.0,57.2,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.3,13.3,156,SSE,1019.0,30.09,0.0,0.0,0.0,50,8,13.0,55.4,13.0,55.4,14.0,57.2,3.9,39.0,0,0,0,0,10.0,6.0,11.9,19.2,4.0,,,0,2025-03-19
1742407200,2025-03-19 14:00,13.2,55.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.9,14.4,158,SSE,1019.0,30.08,0.0,0.0,0.0,49,11,12.0,53.5,12.0,53.5,13.2,55.8,3.9,39.1,0,0,0,0,10.0,6.0,13.1,21.1,4.0,,,0,2025-03-19
1742410800,2025-03-19 15:00,12.3,54.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",9.6,15.5,156,SSE,1019.0,30.08,0.0,0.0,0.0,58,52,10.7,51.3,10.7,51.3,12.3,54.1,4.1,39.5,0,0,0,0,10.0,6.0,13.6,21.9,4.0,,,0,2025-03-19
1742414400,2025-03-19 16:00,12.3,54.2,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",9.8,15.8,151,SSE,1018.0,30.07,0.0,0.0,0.0,62,72,10.7,51.3,10.7,51.3,12.3,54.2,4.3,39.7,0,0,0,0,10.0,6.0,13.9,22.4,3.0,,,0,2025-03-19
1742418000,2025-03-19 17:00,11.0,51.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.4,15.1,151,SSE,1018.0,30.07,0.0,0.0,0.0,67,93,9.2,48.5,9.2,48.5,11.0,51.9,4.4,39.9,0,0,0,0,10.0,6.0,13.7,22.1,3.0,,,0,2025-03-19
1742421600,2025-03-19 18:00,9.4,49.0,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",9.4,15.1,148,SSE,1018.0,30.07,0.0,0.0,0.0,81,70,7.2,45.0,7.2,45.0,9.4,49.0,3.1,37.7,0,0,0,0,10.0,6.0,11.7,18.9,2.0,,,0,2025-03-19
1742425200,2025-03-19 19:00,7.0,44.7,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",9.2,14.8,146,SSE,1018.0,30.07,0.0,0.0,0.0,88,58,4.3,39.8,4.3,39.8,7.0,44.7,4.9,40.7,0,0,0,0,10.0,6.0,11.9,19.1,3.0,,,0,2025-03-19
1742428800,2025-03-19 20:00,6.1,43.1,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.2,11.6,141,SE,1018.0,30.07,0.0,0.0,0.0,95,47,3.7,38.7,3.7,38.7,6.1,43.1,5.0,41.0,0,0,0,0,10.0,6.0,13.0,20.9,0.0,,,0,2025-03-19
1742432400,2025-03-19 21:00,6.7,44.1,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",9.8,15.8,141,SE,1017.0,30.04,0.0,0.0,0.0,96,74,3.8,38.8,3.8,38.8,6.7,44.1,3.9,39.0,0,0,0,0,10.0,6.0,13.1,21.1,0.0,,,0,2025-03-19
1742436000,2025-03-19 22:00,7.8,46.1,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",9.6,15.5,141,SE,1018.0,30.06,0.0,0.0,0.0,97,87,5.2,41.3,5.2,41.3,7.8,46.1,4.5,40.1,0,0,0,0,10.0,6.0,12.8,20.6,0.0,,,0,2025-03-19
1742439600,2025-03-19 23:00,6.1,42.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.7,14.0,144,SE,1018.0,30.05,0.0,0.0,0.0,68,0,3.2,37.8,3.2,37.8,6.1,42.9,4.4,40.0,0,0,0,0,10.0,6.0,11.5,18.5,0.0,,,0,2025-03-19
1742443200,2025-03-20 00:00,6.2,43.1,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",9.2,14.8,143,SE,1015.0,29.97,0.0,0.0,0.0,95,100,3.3,37.9,3.3,37.9,6.2,43.1,5.1,41.2,0,0,0,0,10.0,6.0,11.9,19.2,0.0,,,0,2025-03-20
1742446800,2025-03-20 01:00,5.9,42.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.9,14.4,147,SSE,1014.0,29.96,0.0,0.0,0.0,96,100,3.0,37.4,3.0,37.4,5.9,42.7,5.1,41.3,0,0,0,0,10.0,6.0,11.9,19.1,0.0,,,0,2025-03-20
1742450400,2025-03-20 02:00,5.9,42.6,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.6,12.2,147,SSE,1014.0,29.95,0.0,0.0,0.0,96,100,3.3,37.9,3.3,37.9,5.9,42.6,5.2,41.3,0,0,0,0,10.0,6.0,10.2,16.4,0.0,,,0,2025-03-20
1742454000,2025-03-20 03:00,5.9,42.6,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.6,12.2,146,SSE,1013.0,29.92,0.0,0.0,0.0,97,100,3.3,38.0,3.3,38.0,5.9,42.6,5.4,41.7,0,0,0,0,10.0,6.0,10.6,17.0,0.0,,,0,2025-03-20
1742457600,2025-03-20 04:00,6.0,42.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.6,12.2,148,SSE,1013.0,29.91,0.0,0.0,0.0,97,100,3.4,38.1,3.4,38.1,6.0,42.7,5.5,41.8,0,0,0,0,10.0,6.0,10.9,17.5,0.0,,,0,2025-03-20
1742461200,2025-03-20 05:00,6.1,43.0,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.6,12.2,149,SSE,1012.0,29.9,0.0,0.0,0.0,97,100,3.6,38.4,3.6,38.4,6.1,43.0,5.6,42.0,0,0,0,0,10.0,6.0,10.9,17.6,0.0,,,0,2025-03-20
1742464800,2025-03-20 06:00,6.3,43.3,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.4,11.9,147,SSE,1012.0,29.89,0.0,0.0,0.0,97,100,3.8,38.9,3.8,38.9,6.3,43.3,5.8,42.5,0,0,0,0,10.0,6.0,10.6,17.1,0.0,,,0,2025-03-20
1742468400,2025-03-20 07:00,6.4,43.6,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",8.1,13.0,146,SSE,1012.0,29.88,0.0,0.0,0.0,97,100,3.8,38.9,3.8,38.9,6.4,43.6,6.0,42.7,0,0,0,0,10.0,6.0,11.7,18.9,2.0,,,0,2025-03-20
1742472000,2025-03-20 08:00,7.1,44.8,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.2,14.8,149,SSE,1012.0,29.87,0.0,0.0,0.0,97,100,4.4,39.9,4.4,39.9,7.1,44.8,6.1,43.0,0,0,0,0,10.0,6.0,13.3,21.4,2.0,,,0,2025-03-20
1742475600,2025-03-20 09:00,7.7,45.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.6,15.5,157,SSE,1011.0,29.84,0.0,0.0,0.0,94,100,5.0,41.1,5.0,41.1,7.7,45.9,6.8,44.3,0,0,0,0,10.0,6.0,13.4,21.6,2.0,,,0,2025-03-20
1742479200,2025-03-20 10:00,8.3,46.9,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.6,18.7,159,SSE,1010.0,29.82,0.0,0.0,0.0,93,100,5.4,41.7,5.4,41.7,8.3,46.9,7.2,45.0,0,0,0,0,10.0,6.0,15.9,25.6,2.0,,,0,2025-03-20
1742482800,2025-03-20 11:00,9.1,48.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.2,21.2,160,SSE,1009.0,29.81,0.0,0.0,0.0,91,100,6.1,42.9,6.1,42.9,9.1,48.3,7.6,45.6,0,0,0,0,10.0,6.0,19.7,31.7,2.0,,,0,2025-03-20
1742486400,2025-03-20 12:00,9.7,49.4,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",12.0,19.3,157,SSE,1008.0,29.76,0.0,0.0,0.0,90,100,7.0,44.6,7.0,44.6,9.7,49.4,8.3,46.9,0,0,0,0,10.0,6.0,18.2,29.3,2.0,,,0,2025-03-20
1742490000,2025-03-20 13:00,10.2,50.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",12.8,20.6,158,SSE,1007.0,29.73,0.0,0.0,0.0,90,100,7.5,45.6,7.5,45.6,10.2,50.3,8.6,47.5,0,0,0,0,10.0,6.0,21.5,34.6,3.0,,,0,2025-03-20
1742493600,2025-03-20 14:00,10.2,50.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",12.6,20.3,155,SSE,1006.0,29.71,0.0,0.0,0.0,89,99,7.6,45.6,7.6,45.6,10.2,50.3,9.0,48.2,0,0,0,0,10.0,6.0,20.2,32.5,3.0,,,0,2025-03-20
1742497200,2025-03-20 15:00,10.0,50.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.1,21.1,155,SSE,1004.0,29.66,0.0,0.0,0.0,93,98,7.3,45.1,7.3,45.1,10.0,50.0,9.0,48.2,0,0,0,0,10.0,6.0,20.9,33.6,3.0,,,0,2025-03-20
1742500800,2025-03-20 16:00,9.8,49.7,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",13.1,21.1,156,SSE,1003.0,29.63,0.0,0.0,0.0,94,97,7.0,44.7,7.0,44.7,9.8,49.7,9.0,48.2,0,0,0,0,10.0,6.0,21.5,34.6,2.0,,,0,2025-03-20
1742504400,2025-03-20 17:00,9.3,48.8,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",12.3,19.8,154,SSE,1002.0,29.6,0.0,0.0,0.0,96,96,6.6,43.8,6.6,43.8,9.3,48.8,9.0,48.3,0,0,0,0,10.0,6.0,20.3,32.6,2.0,,,0,2025-03-20
1742508000,2025-03-20 18:00,8.9,48.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",12.3,19.8,156,SSE,1001.0,29.57,0.0,0.0,0.0,97,98,6.0,42.8,6.0,42.8,8.9,48.0,8.4,47.1,0,0,0,0,10.0,6.0,19.9,32.0,2.0,,,0,2025-03-20
1742511600,2025-03-20 19:00,8.5,47.3,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.0,17.6,154,SSE,1001.0,29.55,0.0,0.0,0.0,97,99,5.7,42.3,5.7,42.3,8.5,47.3,8.1,46.5,0,0,0,0,10.0,6.0,16.2,26.1,2.0,,,0,2025-03-20
1742515200,2025-03-20 20:00,8.3,46.9,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",8.3,13.3,151,SSE,1000.0,29.54,0.1,0.0,0.0,98,100,6.0,42.8,6.0,42.8,8.3,46.9,7.8,46.0,1,100,0,0,10.0,6.0,12.8,20.7,0.0,,,0,2025-03-20
1742518800,2025-03-20 21:00,8.1,46.6,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",6.0,9.7,144,SE,1000.0,29.53,0.1,0.0,0.0,97,100,6.4,43.6,6.4,43.6,8.1,46.6,7.6,45.7,1,100,0,0,10.0,6.0,9.6,15.4,0.0,,,0,2025-03-20
1742522400,2025-03-20 22:00,7.0,44.6,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",3.8,6.1,109,ESE,1000.0,29.52,4.2,0.17,0.0,97,100,6.0,42.8,6.0,42.8,7.0,44.6,7.6,45.6,1,100,0,0,2.0,1.0,6.0,9.6,0.0,,,0,2025-03-20
1742526000,2025-03-20 23:00,7.1,44.8,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",3.4,5.4,89,E,1001.0,29.56,7.0,0.28,0.0,94,100,6.4,43.4,6.4,43.4,7.1,44.8,5.1,41.1,1,100,0,0,2.0,1.0,5.1,8.2,0.0,,,0,2025-03-20
1742529600,2025-03-21 00:00,8.9,48.1,0,"{'text': 'Moderate or heavy rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/356.png', 'code': 1243}",5.1,8.3,95,E,1000.0,29.53,3.6,0.14,0.0,88,100,7.7,45.8,7.7,45.8,8.9,48.1,6.8,44.3,1,100,0,0,9.0,5.0,7.6,12.2,0.0,,,0,2025-03-21
1742533200,2025-03-21 01:00,9.2,48.6,0,"{'text': 'Heavy rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/night/305.png', 'code': 1192}",2.7,4.3,218,SW,1000.0,29.53,1.4,0.06,0.0,83,100,9.1,48.4,9.1,48.4,9.2,48.6,6.3,43.4,1,100,0,0,2.0,1.0,10.9,17.5,0.0,,,0,2025-03-21
1742536800,2025-03-21 02:00,8.0,46.3,0,"{'text': 'Heavy rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/night/305.png', 'code': 1192}",12.8,20.5,284,WNW,999.0,29.51,1.0,0.04,0.0,78,100,4.7,40.5,4.7,40.5,8.0,46.3,5.8,42.4,1,100,0,0,2.0,1.0,18.8,30.3,0.0,,,0,2025-03-21
1742540400,2025-03-21 03:00,6.6,43.9,0,"{'text': 'Moderate rain at times', 'icon': '//cdn.weatherapi.com/weather/64x64/night/299.png', 'code': 1186}",16.9,27.1,302,WNW,1000.0,29.53,0.9,0.04,0.0,73,71,2.4,36.3,2.4,36.3,6.6,43.9,2.2,35.9,1,100,0,0,2.0,1.0,28.2,45.4,0.0,,,0,2025-03-21
1742544000,2025-03-21 04:00,5.3,41.5,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",16.7,26.8,323,NW,1001.0,29.56,0.3,0.01,0.0,70,57,0.7,33.2,0.7,33.2,5.3,41.5,0.4,32.7,1,100,0,0,10.0,6.0,26.5,42.6,0.0,,,0,2025-03-21
1742547600,2025-03-21 05:00,3.6,38.5,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",18.5,29.7,317,NW,1001.0,29.57,0.1,0.0,0.0,68,75,-1.7,28.9,-1.7,28.9,3.6,38.5,-1.4,29.4,1,100,0,0,10.0,6.0,30.7,49.4,0.0,,,0,2025-03-21
1742551200,2025-03-21 06:00,2.3,36.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",17.0,27.3,314,NW,1002.0,29.6,0.0,0.0,0.0,68,21,-3.2,26.2,-3.2,26.2,2.3,36.1,-3.3,26.0,0,0,0,0,10.0,6.0,30.1,48.5,0.0,,,0,2025-03-21
1742554800,2025-03-21 07:00,1.1,34.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",16.1,25.9,313,NW,1003.0,29.62,0.0,0.0,0.0,68,11,-4.5,23.8,-4.5,23.8,1.1,34.1,-4.3,24.3,0,0,0,0,10.0,6.0,27.2,43.8,2.0,,,0,2025-03-21
1742558400,2025-03-21 08:00,2.2,36.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",16.8,27.1,312,NW,1004.0,29.66,0.0,0.0,0.0,68,0,-3.3,26.0,-3.3,26.0,2.2,36.0,-5.2,22.6,0,0,0,0,10.0,6.0,27.6,44.4,2.0,,,0,2025-03-21
1742562000,2025-03-21 09:00,3.5,38.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",17.5,28.2,313,NW,1006.0,29.71,0.0,0.0,0.0,59,0,-1.7,29.0,-1.7,29.0,3.5,38.4,-4.1,24.6,0,0,0,0,10.0,6.0,32.1,51.6,2.0,,,0,2025-03-21
1742565600,2025-03-21 10:00,5.0,41.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",18.6,30.0,313,NW,1007.0,29.73,0.0,0.0,0.0,55,0,0.1,32.1,0.1,32.1,5.0,41.0,-3.6,25.6,0,0,0,0,10.0,6.0,33.9,54.5,3.0,,,0,2025-03-21
1742569200,2025-03-21 11:00,5.7,42.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",19.5,31.4,319,NW,1007.0,29.74,0.0,0.0,0.0,50,0,0.9,33.5,0.9,33.5,5.7,42.3,-3.0,26.6,0,0,0,0,10.0,6.0,35.1,56.6,3.0,,,0,2025-03-21
1742572800,2025-03-21 12:00,7.0,44.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",19.3,31.1,324,NW,1007.0,29.74,0.0,0.0,0.0,44,0,2.6,36.7,2.6,36.7,7.0,44.6,-3.4,25.9,0,0,0,0,10.0,6.0,35.4,56.9,3.0,,,0,2025-03-21
